coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
461774,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461777,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461780,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461783,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461786,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461789,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461792,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461795,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461798,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461801,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461804,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461807,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461810,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461813,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461816,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461819,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461822,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461828,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461831,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461834,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461837,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461840,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461843,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461846,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461849,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461855,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461858,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461861,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461864,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461867,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461870,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461876,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461885,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461888,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461891,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461894,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461897,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461900,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
461903,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461906,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461909,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461912,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461915,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461918,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461921,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461924,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461927,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461930,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461933,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461936,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461939,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461942,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
461945,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
462325,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462326,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462327,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462328,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462329,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462330,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462331,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462332,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462333,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462334,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462335,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462336,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462337,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462338,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462339,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462340,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462341,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462342,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462343,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462345,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462346,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462348,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462350,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462351,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462352,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462353,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462354,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462355,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462356,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462357,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462358,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462359,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462360,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462362,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462363,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462364,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462365,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462366,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462367,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462368,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462369,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462370,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462371,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462372,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462373,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462375,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462376,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462377,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462378,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462379,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462380,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462381,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462382,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462383,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462384,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462386,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462387,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462388,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462389,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462390,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462391,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462392,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462393,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462401,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462402,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462403,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462404,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462411,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462412,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462413,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462414,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462415,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462416,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462417,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462418,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462419,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462420,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462421,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462422,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462423,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462424,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462425,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462426,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462427,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462428,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462429,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462430,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462431,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462432,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462433,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462434,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462435,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462436,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462437,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462438,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462439,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462440,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462441,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462442,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462443,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462444,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462445,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462446,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462447,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462448,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462449,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462450,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462451,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462452,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462453,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462454,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462455,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462456,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462457,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462458,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462459,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462460,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462461,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462462,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462463,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462464,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462466,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462467,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462468,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462469,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462470,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462471,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462472,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462473,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462474,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462476,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462478,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462479,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462480,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462481,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462482,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462483,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462484,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
462485,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
462486,"Soil Type Order",,Entisols,,,2021-04-28T08:50:57Z,egbot,
463061,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463062,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463063,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463064,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463065,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463066,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463067,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463069,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463070,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463071,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463072,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463073,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463074,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463075,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463076,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463077,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463078,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463079,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463080,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463081,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463082,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463083,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463084,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463085,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463086,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463087,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463088,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463089,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463090,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463091,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463092,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463093,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463094,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463095,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463096,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463097,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463098,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463099,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463220,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463221,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463222,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463223,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463224,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463225,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463226,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463227,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463228,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463229,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463230,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463231,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463232,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463233,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463234,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463235,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463237,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463239,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463240,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463241,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463242,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463243,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463244,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463245,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463246,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463247,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463248,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463249,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463250,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463251,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463253,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463254,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463255,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463256,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463257,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463258,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463260,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463261,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463262,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463263,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463264,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463265,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463266,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463267,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463268,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463269,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463270,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463271,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463272,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463273,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463274,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463275,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463276,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463277,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463278,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463279,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463280,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463283,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463284,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463285,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463286,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463287,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463288,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463289,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463290,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463291,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463292,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463293,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463294,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463295,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463296,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463297,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463298,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463300,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463301,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463302,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463303,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463304,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463305,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463306,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463307,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463308,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463309,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463310,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463312,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463314,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463315,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463316,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463317,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463318,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463319,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463320,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463321,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463322,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463324,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463325,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463326,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463327,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463328,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463329,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463330,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463331,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463332,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463333,"Soil Type Order",,Inceptisols,,,2021-04-28T08:50:57Z,egbot,
463334,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463336,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463337,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463339,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
463340,"Soil Type Order",,Ultisols,,,2021-04-28T08:50:57Z,egbot,
